customer_id,recency_days,frequency,monetary_total,avg_order_value,first_purchase_date,last_purchase_date,customer_lifetime_days,customer_name,city,state,country,signup_date,r_score,f_score,m_score,rfm_total,rfm_cell,customer_segment
C000563,109,37,1546.51,41.79756756756757,2024-05-12,2026-03-14,671,Paul Hammond,Brownbury,Nevada,Svalbard & Jan Mayen Islands,2025-06-13,3,5,4,12,354,Potential Loyalists
C005168,27,32,290.99,9.0934375,2024-07-18,2026-06-04,686,Stacy Alexander,Richardport,Missouri,Turkey,2023-08-23,5,5,2,12,552,Regular Customers
C000751,23,15,582.76,38.85066666666667,2024-08-17,2026-06-08,660,Leslie Carr,Krystalville,Mississippi,Colombia,2025-09-07,5,4,3,12,543,Loyal Customers
C001568,58,32,908.0799999999999,28.377499999999998,2024-05-26,2026-05-04,708,Mary Miller,Lisaville,Arizona,Korea,2023-12-12,4,5,3,12,453,Loyal Customers
C005006,87,34,503.58,14.811176470588235,2024-05-06,2026-04-05,699,Gregory Williams MD,Perezshire,Montana,Azerbaijan,2024-10-09,4,5,3,12,453,Loyal Customers
C001266,12,21,813.04,38.71619047619048,2024-08-15,2026-06-19,673,Barry Glass,Lake Tanyafort,Alabama,Guyana,2026-01-12,5,4,3,12,543,Loyal Customers
C001276,81,34,943.08,27.73764705882353,2024-05-22,2026-04-11,689,Thomas Williams,Nelsonshire,Florida,Cook Islands,2024-12-28,4,5,3,12,453,Loyal Customers
C002936,56,36,759.79,21.105277777777776,2024-07-04,2026-05-06,671,Shannon Martin,Mooreland,Oregon,Benin,2025-07-18,4,5,3,12,453,Loyal Customers
C003552,34,33,529.24,16.03757575757576,2024-06-18,2026-05-28,709,Shannon Hernandez,Ramirezfort,Vermont,Niger,2024-06-01,4,5,3,12,453,Loyal Customers
C000209,91,34,1503.0,44.205882352941174,2024-04-10,2026-04-01,721,Dr. Randall Jones,Michelleport,Nebraska,Turks and Caicos Islands,2025-10-04,3,5,4,12,354,Potential Loyalists
C000210,103,34,1927.82,56.70058823529411,2024-04-07,2026-03-20,712,Sabrina Green,Mosesport,Alaska,Chile,2025-12-31,3,5,4,12,354,Potential Loyalists
C001992,100,32,1003.1800000000001,31.349375000000002,2024-04-25,2026-03-23,697,Kelly Gray,Port Kimberly,Massachusetts,Nicaragua,2025-04-22,3,5,4,12,354,Potential Loyalists
C002440,93,33,1035.46,31.37757575757576,2024-04-18,2026-03-30,711,Brittney Rodriguez,Port Catherineside,Colorado,Mauritius,2024-07-25,3,5,4,12,354,Potential Loyalists
C001721,9,18,578.58,32.14333333333334,2024-07-03,2026-06-22,719,Courtney Day,Bonnieton,Massachusetts,Vanuatu,2024-07-25,5,4,3,12,543,Loyal Customers
C000547,92,31,1315.7,42.44193548387097,2024-06-21,2026-03-31,648,Karen Jones,Lake Franktown,Utah,Belgium,2025-04-05,3,5,4,12,354,Potential Loyalists
C000557,31,27,1192.92,44.18222222222222,2024-07-06,2026-05-31,694,Mark Rodriguez,North Daniel,Louisiana,Turks and Caicos Islands,2024-02-13,4,4,4,12,444,Champions
C000207,52,21,1415.81,67.41952380952381,2024-06-10,2026-05-10,699,Breanna Taylor,Johnville,Delaware,Croatia,2024-08-20,4,4,4,12,444,Champions
C003744,49,34,560.03,16.47147058823529,2024-06-04,2026-05-13,708,Stefanie Hale,East Jessica,Iowa,Guernsey,2024-06-13,4,5,3,12,453,Loyal Customers
C001034,92,31,1472.1399999999999,47.48838709677419,2024-05-21,2026-03-31,679,Karen Griffin,Heatherburgh,Missouri,Benin,2026-05-24,3,5,4,12,354,Potential Loyalists
C001951,14,28,542.73,19.383214285714285,2024-07-23,2026-06-17,694,Richard Oliver,New Kristine,Washington,Western Sahara,2023-09-04,5,4,3,12,543,Loyal Customers
C000245,59,15,1023.7,68.24666666666667,2024-07-06,2026-05-03,666,John Mcintyre,East Kevinhaven,Nebraska,Tanzania,2024-10-03,4,4,4,12,444,Champions
C002295,21,22,525.93,23.905909090909088,2024-06-22,2026-06-10,718,Erica Olsen,Loweburgh,Missouri,Falkland Islands (Malvinas),2025-12-08,5,4,3,12,543,Loyal Customers
C003266,72,37,599.73,16.20891891891892,2024-07-11,2026-04-20,648,Tyrone Wright,Port Mariahville,Maryland,Burkina Faso,2023-11-08,4,5,3,12,453,Loyal Customers
C003272,77,35,712.76,20.364571428571427,2024-06-16,2026-04-15,668,Michael Davidson,Lake Meredithchester,Minnesota,Brunei Darussalam,2026-01-23,4,5,3,12,453,Loyal Customers
C001088,89,26,1028.85,39.57115384615384,2024-04-10,2026-04-03,723,Jeremy Miller MD,North Melvin,Arizona,Switzerland,2026-04-17,4,4,4,12,444,Champions
C005625,24,33,364.98,11.06,2024-07-02,2026-06-07,705,Stephanie Jacobs,East Stacey,Colorado,Anguilla,2026-06-29,5,5,2,12,552,Regular Customers
C001289,59,30,855.55,28.51833333333333,2024-07-18,2026-05-03,654,Rebecca Gibbs,West Victoria,Georgia,Cyprus,2023-11-02,4,5,3,12,453,Loyal Customers
C001290,67,31,975.9200000000001,31.481290322580648,2024-06-22,2026-04-25,672,Dawn Moreno,North Luke,Alaska,Moldova,2024-05-05,4,5,3,12,453,Loyal Customers
C002014,58,38,804.71,21.176578947368423,2024-05-27,2026-05-04,707,Amanda Kelly,Susanfurt,Maine,Cape Verde,2025-11-01,4,5,3,12,453,Loyal Customers
C004090,50,36,578.69,16.074722222222224,2024-05-22,2026-05-12,720,Nancy Taylor,Lake Peggy,Massachusetts,Mozambique,2026-03-11,4,5,3,12,453,Loyal Customers
C001961,18,22,664.51,30.205,2024-06-29,2026-06-13,714,Mary Watson,Jenniferburgh,Maine,French Guiana,2024-08-24,5,4,3,12,543,Loyal Customers
C004742,23,32,474.55,14.8296875,2024-07-04,2026-06-08,704,Ms. Kathy Miller,Monicaview,New Jersey,Norway,2024-12-22,5,5,2,12,552,Regular Customers
C000255,52,17,1097.09,64.53470588235294,2024-06-16,2026-05-10,693,Kelly Jacobs,New Candacetown,California,Switzerland,2023-09-05,4,4,4,12,444,Champions
C004732,27,31,369.75,11.92741935483871,2024-07-26,2026-06-04,678,Amy Williams,West Austinside,Illinois,Finland,2023-09-01,5,5,2,12,552,Regular Customers
C003491,18,30,467.24,15.574666666666667,2024-06-28,2026-06-13,715,John Walker,Samanthamouth,Rhode Island,Spain,2024-02-24,5,5,2,12,552,Regular Customers
C002995,53,35,962.41,27.49742857142857,2024-06-09,2026-05-09,699,Richard Burton,Kathrynville,New Hampshire,Cote d'Ivoire,2025-12-26,4,5,3,12,453,Loyal Customers
C000996,52,22,1184.3700000000001,53.83500000000001,2024-09-03,2026-05-10,614,Austin Perkins,West Jennifermouth,South Dakota,Cook Islands,2026-01-08,4,4,4,12,444,Champions
C002581,32,33,660.22,20.006666666666668,2024-06-17,2026-05-30,712,Brittany Patel,North Rebecca,Nevada,Mozambique,2026-07-11,4,5,3,12,453,Loyal Customers
C002587,54,31,702.32,22.655483870967743,2024-06-10,2026-05-08,697,Martin Rogers,Thompsonside,Nebraska,Brazil,2026-01-10,4,5,3,12,453,Loyal Customers
C000761,115,34,1479.37,43.510882352941174,2024-05-07,2026-03-08,670,Dwayne Chavez,Mauriceville,South Dakota,Sweden,2024-03-03,3,5,4,12,354,Potential Loyalists
C000765,9,26,934.03,35.92423076923077,2024-07-19,2026-06-22,703,Jason Hudson,North Joshuaside,Texas,Iceland,2024-09-05,5,4,3,12,543,Loyal Customers
C003199,39,31,582.27,18.78290322580645,2024-07-13,2026-05-23,679,Michelle Morris,West Jasonland,Nevada,Guyana,2025-07-18,4,5,3,12,453,Loyal Customers
C003173,58,31,585.12,18.87483870967742,2024-07-18,2026-05-04,655,Vincent Garcia,New Melissaport,Idaho,Syrian Arab Republic,2025-12-30,4,5,3,12,453,Loyal Customers
C005636,8,32,377.38,11.793125,2024-06-25,2026-06-23,728,Samuel Padilla,Katherineville,Utah,Mongolia,2026-05-05,5,5,2,12,552,Regular Customers
C004889,30,32,352.46,11.014375,2024-06-22,2026-06-01,709,Mary Knight,Barbaraside,North Dakota,Saint Barthelemy,2024-02-29,5,5,2,12,552,Regular Customers
C002602,71,34,679.26,19.978235294117646,2024-06-21,2026-04-21,669,Joseph Beck,Miguelview,Wisconsin,Denmark,2024-04-06,4,5,3,12,453,Loyal Customers
C001521,16,23,502.6,21.85217391304348,2024-07-03,2026-06-15,712,Jeremy Cordova,Wintersberg,North Dakota,United States Minor Outlying Islands,2026-06-13,5,4,3,12,543,Loyal Customers
C000520,84,29,1509.35,52.04655172413793,2024-04-12,2026-04-08,726,Bonnie Randolph,North Ryan,Ohio,Christmas Island,2025-11-19,4,4,4,12,444,Champions
C003318,41,39,736.06,18.87333333333333,2024-05-24,2026-05-21,727,Kimberly Smith,Lake Cynthia,Connecticut,Cameroon,2025-10-08,4,5,3,12,453,Loyal Customers
C000590,96,33,1252.18,37.944848484848485,2024-05-31,2026-03-27,665,Christopher Bryan,East Michaelmouth,South Carolina,Bolivia,2023-07-26,3,5,4,12,354,Potential Loyalists
C000591,16,15,939.36,62.624,2024-08-21,2026-06-15,663,Kristen Coleman,Waltonburgh,Kentucky,Sao Tome and Principe,2023-11-14,5,4,3,12,543,Loyal Customers
C002202,15,28,814.31,29.0825,2024-07-04,2026-06-16,712,Kurt Stone,Kaylachester,Arkansas,Myanmar,2025-07-26,5,4,3,12,543,Loyal Customers
C002204,62,31,871.15,28.101612903225806,2024-05-18,2026-04-30,712,Mark Diaz,Davidtown,Arkansas,Holy See (Vatican City State),2024-06-08,4,5,3,12,453,Loyal Customers
C000182,101,32,1734.96,54.2175,2024-04-26,2026-03-22,695,Tyler Aguilar,Sallyview,Nebraska,Iran,2024-07-27,3,5,4,12,354,Potential Loyalists
C002242,71,34,626.59,18.429117647058824,2024-06-03,2026-04-21,687,Christie Simmons,Lake John,New Hampshire,Poland,2024-10-17,4,5,3,12,453,Loyal Customers
C001068,74,29,1377.3,47.49310344827586,2024-08-19,2026-04-18,607,Patricia Shaw,North Mikeview,Connecticut,Mayotte,2025-11-05,4,4,4,12,444,Champions
C001697,61,30,882.44,29.41466666666667,2024-05-19,2026-05-01,712,Jack Castro,Port James,Minnesota,Ethiopia,2024-03-06,4,5,3,12,453,Loyal Customers
C001711,99,36,1230.0,34.166666666666664,2024-05-23,2026-03-24,670,Lisa Robertson,Evansberg,Massachusetts,Bhutan,2023-08-11,3,5,4,12,354,Potential Loyalists
C001712,94,34,1286.03,37.82441176470588,2024-05-21,2026-03-29,677,Wendy Petersen,North Davidhaven,Virginia,South Africa,2023-10-27,3,5,4,12,354,Potential Loyalists
C003322,59,34,741.56,21.810588235294116,2024-05-15,2026-05-03,718,Kelly Cross,North Katherine,Oregon,Jordan,2025-09-12,4,5,3,12,453,Loyal Customers
C001747,7,29,817.04,28.173793103448276,2024-07-26,2026-06-24,698,Jeanette Anthony,Jessicaside,Idaho,Kazakhstan,2024-09-04,5,4,3,12,543,Loyal Customers
C001753,56,39,743.4499999999999,19.06282051282051,2024-07-10,2026-05-06,665,Frank Rice,North Angelastad,California,Guinea-Bissau,2024-10-12,4,5,3,12,453,Loyal Customers
C002744,81,36,918.78,25.521666666666665,2024-05-23,2026-04-11,688,Margaret Chapman,Cannonhaven,Ohio,Algeria,2024-06-16,4,5,3,12,453,Loyal Customers
C002978,90,39,735.39,18.856153846153845,2024-05-26,2026-04-02,676,Kimberly Smith,South Josephberg,Kentucky,United Kingdom,2024-12-20,4,5,3,12,453,Loyal Customers
C003761,83,37,610.8100000000001,16.50837837837838,2024-06-09,2026-04-09,669,Kelly Alvarez,Port Kyleland,Tennessee,Puerto Rico,2025-09-09,4,5,3,12,453,Loyal Customers
C001791,70,33,936.25,28.37121212121212,2024-05-25,2026-04-22,697,Makayla Flynn,Shawnbury,South Dakota,Cocos (Keeling) Islands,2025-08-05,4,5,3,12,453,Loyal Customers
C000301,47,22,1082.71,49.21409090909091,2024-09-17,2026-05-15,605,Tyler Baker,Patrickmouth,Minnesota,Colombia,2025-04-23,4,4,4,12,444,Champions
C000998,45,29,1081.21,37.28310344827587,2024-07-08,2026-05-17,678,Cameron Alvarado,Jamesfort,Utah,Samoa,2024-02-10,4,4,4,12,444,Champions
C005138,24,33,348.55,10.562121212121212,2024-06-10,2026-06-07,727,Anthony Bruce,New Mark,Nebraska,Slovenia,2025-08-28,5,5,2,12,552,Regular Customers
C004235,59,36,630.65,17.518055555555556,2024-05-06,2026-05-03,727,Jeffrey Roberson,Angelaport,Virginia,Denmark,2026-07-11,4,5,3,12,453,Loyal Customers
C004237,63,38,644.01,16.94763157894737,2024-06-04,2026-04-29,694,Jeffery Rodriguez,Jennaberg,Montana,Singapore,2024-09-07,4,5,3,12,453,Loyal Customers
C002309,8,20,607.87,30.3935,2024-08-29,2026-06-23,663,Lisa Hogan,Port Aaron,New York,Liberia,2024-05-05,5,4,3,12,543,Loyal Customers
C000286,96,30,1059.38,35.31266666666667,2024-04-21,2026-03-27,705,Jeffrey Cole,East Davidland,Maine,United States of America,2024-10-18,3,5,4,12,354,Potential Loyalists
C000773,88,28,1152.48,41.160000000000004,2024-05-10,2026-04-04,694,Caroline Compton,Port Kylemouth,South Carolina,Swaziland,2026-02-15,4,4,4,12,444,Champions
C003039,72,39,552.45,14.165384615384616,2024-05-28,2026-04-20,692,Donald Smith,Kaitlynside,Wisconsin,Austria,2023-09-23,4,5,3,12,453,Loyal Customers
C003471,63,37,635.01,17.162432432432432,2024-06-10,2026-04-29,688,Dorothy Diaz,New Michael,Montana,Austria,2025-01-23,4,5,3,12,453,Loyal Customers
C000312,85,24,1321.8899999999999,55.07874999999999,2024-05-17,2026-04-07,690,Shari Juarez DDS,North Jaredside,New Jersey,Kenya,2025-05-13,4,4,4,12,444,Champions
C002797,41,33,802.86,24.329090909090908,2024-05-21,2026-05-21,730,George Chen,Port Michaelville,Georgia,Latvia,2025-12-07,4,5,3,12,453,Loyal Customers
C004197,50,35,550.87,15.739142857142857,2024-06-10,2026-05-12,701,Christine Parsons,Lake Billshire,Nebraska,Marshall Islands,2025-04-01,4,5,3,12,453,Loyal Customers
C002900,51,31,585.62,18.890967741935484,2024-06-04,2026-05-11,706,Alison Klein,Lake Stacyhaven,Florida,Vietnam,2025-04-20,4,5,3,12,453,Loyal Customers
C002901,47,37,856.89,23.15918918918919,2024-06-30,2026-05-15,684,Devin Cisneros,Port Carrie,California,Germany,2026-06-19,4,5,3,12,453,Loyal Customers
C001253,94,37,1691.52,45.71675675675676,2024-04-12,2026-03-29,716,Gary Fleming,Martinfort,New Jersey,Lithuania,2023-10-11,3,5,4,12,354,Potential Loyalists
C001254,57,35,792.99,22.65685714285714,2024-05-27,2026-05-05,708,Laurie Davidson,Josephville,Hawaii,Togo,2026-05-17,4,5,3,12,453,Loyal Customers
C002213,51,39,846.89,21.715128205128206,2024-08-02,2026-05-11,647,Ashlee Richards,Lake Jacobborough,Nevada,Nicaragua,2024-04-17,4,5,3,12,453,Loyal Customers
C000133,79,24,1478.74,61.61416666666667,2024-05-30,2026-04-13,683,Mike Knight,West Courtneybury,Idaho,Guinea-Bissau,2024-05-29,4,4,4,12,444,Champions
C002247,67,32,758.02,23.688125,2024-05-08,2026-04-25,717,Rita Lee,Ronaldberg,Hawaii,Dominica,2024-12-10,4,5,3,12,453,Loyal Customers
C004699,56,39,510.55,13.091025641025642,2024-06-05,2026-05-06,700,Andrea Williams,Port Hollyside,Vermont,Dominica,2023-07-18,4,5,3,12,453,Loyal Customers
C002037,18,25,633.36,25.334400000000002,2024-07-07,2026-06-13,706,Barbara Andrews,Lake Nicoletown,Nebraska,Gabon,2024-01-03,5,4,3,12,543,Loyal Customers
C000705,76,27,1253.83,46.438148148148144,2024-06-20,2026-04-16,665,Dr. Emily Miller,West Codyview,New Mexico,Kenya,2025-07-26,4,4,4,12,444,Champions
C002550,46,35,755.39,21.582571428571427,2024-08-26,2026-05-16,628,Angela Ford,West Nicholas,Kentucky,India,2024-04-02,4,5,3,12,453,Loyal Customers
C002552,87,32,595.72,18.61625,2024-05-23,2026-04-05,682,Faith Cantrell,West Dylanville,Louisiana,Niger,2024-03-15,4,5,3,12,453,Loyal Customers
C001594,26,29,518.45,17.877586206896552,2024-06-13,2026-06-05,722,Bobby Jones,South Nancyshire,Maine,Lithuania,2025-12-15,5,4,3,12,543,Loyal Customers
C004872,18,31,437.86,14.124516129032259,2024-07-01,2026-06-13,712,Stephanie Todd,New Michael,Iowa,French Guiana,2026-05-01,5,5,2,12,552,Regular Customers
C005035,19,38,455.22,11.979473684210527,2024-06-29,2026-06-12,713,Christopher Castro,East Robert,South Carolina,Oman,2025-02-15,5,5,2,12,552,Regular Customers
C001514,55,37,882.94,23.863243243243243,2024-06-26,2026-05-07,680,Jeremy Hancock,Julianland,Indiana,South Africa,2025-07-16,4,5,3,12,453,Loyal Customers
C002418,93,38,1143.75,30.098684210526315,2024-04-12,2026-03-30,717,Dana Marshall,Port Timothyfort,Ohio,Greece,2025-12-02,3,5,4,12,354,Potential Loyalists
C002422,34,34,798.99,23.49970588235294,2024-07-10,2026-05-28,687,Charlene Jennings,Tylerside,Utah,Russian Federation,2024-05-07,4,5,3,12,453,Loyal Customers
C000947,36,26,1189.57,45.75269230769231,2024-07-15,2026-05-26,680,Luis Kent,Sherriside,Mississippi,American Samoa,2024-10-28,4,4,4,12,444,Champions
C001891,81,30,912.9499999999999,30.431666666666665,2024-05-05,2026-04-11,706,Rebecca Tucker,Lake Deborah,Nebraska,Romania,2025-12-06,4,5,3,12,453,Loyal Customers
C005785,14,36,333.67,9.268611111111111,2024-07-03,2026-06-17,714,Vanessa Wilson,North Juliestad,Utah,Iceland,2025-06-26,5,5,2,12,552,Regular Customers
C002610,70,35,929.12,26.546285714285716,2024-04-23,2026-04-22,729,Samuel Buchanan,New Michaelstad,North Carolina,Antigua and Barbuda,2024-05-07,4,5,3,12,453,Loyal Customers
C002612,64,39,949.62,24.34923076923077,2024-05-12,2026-04-28,716,Clifford Lucas,Alyssaland,West Virginia,Cocos (Keeling) Islands,2025-09-08,4,5,3,12,453,Loyal Customers
C000813,108,37,1783.15,48.193243243243245,2024-04-28,2026-03-15,686,Sarah Foster,Clarktown,South Dakota,Lithuania,2024-03-23,3,5,4,12,354,Potential Loyalists
C000477,77,26,1193.62,45.90846153846154,2024-06-28,2026-04-15,656,Tammie Anderson,Mooremouth,Missouri,Czech Republic,2024-07-08,4,4,4,12,444,Champions
C000450,132,32,1034.62,32.331875,2024-04-04,2026-02-19,686,Jason Hansen,Nunezview,Nebraska,Brazil,2025-06-03,3,5,4,12,354,Potential Loyalists
C004261,21,31,413.46,13.337419354838708,2024-10-14,2026-06-10,604,Kenneth Soto,South Carlaburgh,Missouri,Latvia,2026-07-11,5,5,2,12,552,Regular Customers
C003462,74,39,774.13,19.84948717948718,2024-04-26,2026-04-18,722,Willie Booth,Carolhaven,Washington,Antarctica (the territory South of 60 deg S),2024-07-28,4,5,3,12,453,Loyal Customers
C003450,57,34,622.36,18.30470588235294,2024-06-03,2026-05-05,701,Francisco Costa,Kaylahaven,Maryland,Canada,2025-12-18,4,5,3,12,453,Loyal Customers
C000348,111,36,1849.06,51.36277777777778,2024-06-24,2026-03-12,626,Shannon Johns,Riceville,Hawaii,Bolivia,2025-09-23,3,5,4,12,354,Potential Loyalists
C000958,162,31,1593.57,51.40548387096774,2024-04-16,2026-01-20,644,Terrence Watson,West Calvin,Kentucky,Seychelles,2024-12-26,3,5,4,12,354,Potential Loyalists
C003114,5,31,451.01,14.548709677419355,2024-07-31,2026-06-26,695,Jeffrey Robinson,Matthewstad,Arkansas,Cyprus,2023-12-30,5,5,2,12,552,Regular Customers
C003254,60,34,662.5600000000001,19.487058823529413,2024-07-06,2026-05-02,665,Olivia Villanueva,Tannerside,Pennsylvania,Wallis and Futuna,2025-04-01,4,5,3,12,453,Loyal Customers
C003223,89,36,641.44,17.817777777777778,2024-05-18,2026-04-03,685,Megan Thompson,Cynthialand,Minnesota,Turkmenistan,2025-02-11,4,5,3,12,453,Loyal Customers
C003229,44,37,741.99,20.053783783783786,2024-06-22,2026-05-18,695,David Pierce,Markport,Alaska,Uzbekistan,2026-05-04,4,5,3,12,453,Loyal Customers
C001248,77,29,1054.51,36.36241379310345,2024-05-18,2026-04-15,697,Jessica Christian,North Richard,Florida,Estonia,2024-01-08,4,4,4,12,444,Champions
C004185,17,35,410.24,11.721142857142857,2024-07-03,2026-06-14,711,Elizabeth Harris,East Williamfort,Nebraska,Algeria,2024-10-11,5,5,2,12,552,Regular Customers
C004569,53,32,620.85,19.4015625,2024-06-21,2026-05-09,687,Taylor Baker,Scottton,Arizona,Luxembourg,2024-09-03,4,5,3,12,453,Loyal Customers
C002050,44,30,959.25,31.975,2024-08-08,2026-05-18,648,Rebecca Zimmerman,Kingview,South Carolina,Gabon,2024-09-29,4,5,3,12,453,Loyal Customers
C002053,29,19,608.21,32.01105263157895,2024-07-08,2026-06-02,694,Sarah Cortez,North Jenniferchester,West Virginia,Bahrain,2024-05-24,5,4,3,12,543,Loyal Customers
C002778,66,35,988.53,28.243714285714287,2024-05-26,2026-04-26,700,Craig Smith,Steventown,Minnesota,Bolivia,2024-01-19,4,5,3,12,453,Loyal Customers
C003865,49,38,754.82,19.863684210526316,2024-06-23,2026-05-13,689,Ms. Kathleen Washington,Smithfurt,Ohio,Puerto Rico,2026-05-02,4,5,3,12,453,Loyal Customers
C000819,56,30,817.02,27.233999999999998,2024-07-16,2026-05-06,659,Michael Phillips,Lake Ruben,Louisiana,Monaco,2023-11-08,4,5,3,12,453,Loyal Customers
C002627,54,33,703.27,21.311212121212122,2024-05-30,2026-05-08,708,Linda Newman,East Katherine,Hawaii,New Caledonia,2024-11-22,4,5,3,12,453,Loyal Customers
C002634,62,35,905.2,25.862857142857145,2024-06-15,2026-04-30,684,Michael Martin,North Nichole,New Hampshire,Benin,2024-11-11,4,5,3,12,453,Loyal Customers
C001388,65,34,959.46,28.21941176470588,2024-05-26,2026-04-27,701,Jessica Vaughn,Elizabethborough,Delaware,Germany,2023-12-11,4,5,3,12,453,Loyal Customers
C000946,31,28,1407.3,50.260714285714286,2024-06-19,2026-05-31,711,Samantha Chen,North Jose,Arizona,Rwanda,2023-07-26,4,4,4,12,444,Champions
C000355,70,24,1335.16,55.63166666666667,2024-05-27,2026-04-22,695,Melinda Ward,Robertsonton,Nebraska,Brunei Darussalam,2024-09-10,4,4,4,12,444,Champions
C000357,40,23,1393.08,60.56869565217391,2024-07-10,2026-05-22,681,Michael Smith,Meadowston,Vermont,South Georgia and the South Sandwich Islands,2023-11-16,4,4,4,12,444,Champions
C000876,44,29,1197.84,41.30482758620689,2024-06-16,2026-05-18,701,Brittany Pruitt,Davidchester,New York,Cote d'Ivoire,2025-02-27,4,4,4,12,444,Champions
C000879,101,39,1973.65,50.60641025641026,2024-04-20,2026-03-22,701,Andrew Bowen,West Matthew,Alaska,Panama,2025-04-14,3,5,4,12,354,Potential Loyalists
C000851,116,32,1368.75,42.7734375,2024-06-30,2026-03-07,615,Lori Cohen,Comptonshire,South Carolina,Latvia,2026-05-06,3,5,4,12,354,Potential Loyalists
C002654,60,31,514.5,16.596774193548388,2024-05-26,2026-05-02,706,Diana Murray,Kennethborough,Florida,Slovakia (Slovak Republic),2025-12-23,4,5,3,12,453,Loyal Customers
C001466,66,32,909.02,28.406875,2024-05-15,2026-04-26,711,James Brooks,Wilsonhaven,South Dakota,Germany,2023-10-15,4,5,3,12,453,Loyal Customers
C001795,59,31,726.62,23.43935483870968,2024-06-09,2026-05-03,693,Olivia Mccoy,South Wendyfurt,Hawaii,Guernsey,2024-02-02,4,5,3,12,453,Loyal Customers
C001796,79,29,1064.8,36.717241379310344,2024-05-23,2026-04-13,690,Anna Arnold,Monicaview,Virginia,Somalia,2026-06-18,4,4,4,12,444,Champions
C001798,24,23,635.92,27.64869565217391,2024-07-03,2026-06-07,704,Henry Krueger,New Bradleyfort,Alabama,Puerto Rico,2025-06-23,5,4,3,12,543,Loyal Customers
C000335,70,28,1424.73,50.88321428571429,2024-05-27,2026-04-22,695,Kelly Stanley,Normanton,Ohio,Guadeloupe,2023-09-17,4,4,4,12,444,Champions
