revenue_rank,customer_id,customer_name,amount,customer_pct,cumulative_pct,pareto_group
420,C001970,Aaron Jones,627.51,7.0,40.1,Top 20%
421,C002733,Olivia Haley,627.09,7.0,40.2,Top 20%
422,C002242,Christie Simmons,626.59,7.0,40.2,Top 20%
423,C002038,Charles Olson,624.52,7.0,40.3,Top 20%
424,C003383,Brittany Hudson,623.12,7.1,40.3,Top 20%
425,C003450,Francisco Costa,622.36,7.1,40.4,Top 20%
426,C003689,Jennifer Scott,622.26,7.1,40.4,Top 20%
427,C003612,Sara Howell,622.15,7.1,40.5,Top 20%
428,C002859,Alexa Cox,621.8100000000001,7.1,40.6,Top 20%
429,C004569,Taylor Baker,620.85,7.2,40.6,Top 20%
430,C001234,Natalie Gomez,619.09,7.2,40.7,Top 20%
431,C000467,Lisa Gonzalez,618.89,7.2,40.7,Top 20%
432,C003088,Brittany Atkins,618.54,7.2,40.8,Top 20%
433,C001117,Dean Powell,618.3100000000001,7.2,40.8,Top 20%
434,C000577,Shawna Hendricks,615.77,7.2,40.9,Top 20%
435,C003333,Lauren Perez,614.45,7.2,40.9,Top 20%
436,C004151,Andrew Obrien,614.2,7.3,41.0,Top 20%
437,C000777,Michael Johnson,613.45,7.3,41.1,Top 20%
438,C003761,Kelly Alvarez,610.8100000000001,7.3,41.1,Top 20%
439,C002511,Kyle Peterson,608.71,7.3,41.2,Top 20%
440,C004467,Carlos Williams,608.4,7.3,41.2,Top 20%
441,C002053,Sarah Cortez,608.21,7.4,41.3,Top 20%
442,C003389,Brandi Mullen,608.06,7.4,41.3,Top 20%
443,C002309,Lisa Hogan,607.87,7.4,41.4,Top 20%
444,C002449,Angel Hansen,607.3,7.4,41.4,Top 20%
445,C002298,Rebecca Martin,606.99,7.4,41.5,Top 20%
446,C004456,Elizabeth Velasquez,603.58,7.4,41.5,Top 20%
447,C000156,Kristen Young,603.51,7.4,41.6,Top 20%
448,C001822,Joseph Livingston,602.61,7.5,41.7,Top 20%
449,C000180,Katherine Snyder,601.16,7.5,41.7,Top 20%
450,C004281,Christopher Burton Jr.,600.92,7.5,41.8,Top 20%
451,C003266,Tyrone Wright,599.73,7.5,41.8,Top 20%
452,C001994,Sara Erickson,599.09,7.5,41.9,Top 20%
453,C000719,Jermaine Lindsey,598.28,7.6,41.9,Top 20%
454,C000965,Heather Gonzalez,598.03,7.6,42.0,Top 20%
455,C004342,Paige Hayden,597.02,7.6,42.0,Top 20%
456,C000473,Megan Vargas,596.63,7.6,42.1,Top 20%
457,C002479,Mr. Kevin Turner,596.5,7.6,42.1,Top 20%
458,C002552,Faith Cantrell,595.72,7.6,42.2,Top 20%
459,C000375,Crystal Myers,595.4399999999999,7.6,42.2,Top 20%
460,C002645,Ashley Crawford,594.87,7.7,42.3,Top 20%
461,C003025,David Carter,592.29,7.7,42.4,Top 20%
462,C003008,Robert Herrera,592.28,7.7,42.4,Top 20%
463,C002328,Jasmine Cooper,592.26,7.7,42.5,Top 20%
464,C002011,Jennifer Hayes,589.2,7.7,42.5,Top 20%
465,C000543,Troy James,588.35,7.8,42.6,Top 20%
466,C000635,Lisa Gardner,587.85,7.8,42.6,Top 20%
467,C001436,Kristen Davis,586.49,7.8,42.7,Top 20%
468,C002900,Alison Klein,585.62,7.8,42.7,Top 20%
469,C003173,Vincent Garcia,585.12,7.8,42.8,Top 20%
470,C003329,Katie Pena,585.02,7.8,42.8,Top 20%
471,C000313,Robert Hammond,585.02,7.8,42.9,Top 20%
472,C000751,Leslie Carr,582.76,7.9,42.9,Top 20%
473,C004379,Denise Ward,582.32,7.9,43.0,Top 20%
474,C003729,Jeremy Yates,582.32,7.9,43.0,Top 20%
475,C003199,Michelle Morris,582.27,7.9,43.1,Top 20%
476,C001715,David West,581.79,7.9,43.1,Top 20%
477,C002285,Julia Barrett,581.32,8.0,43.2,Top 20%
478,C000605,Vanessa Allen,580.23,8.0,43.3,Top 20%
479,C002367,Seth Morton,580.0699999999999,8.0,43.3,Top 20%
480,C000867,Lisa Harris,579.12,8.0,43.4,Top 20%
481,C004090,Nancy Taylor,578.69,8.0,43.4,Top 20%
482,C001721,Courtney Day,578.58,8.0,43.5,Top 20%
483,C000411,Shannon Davis,577.65,8.0,43.5,Top 20%
484,C003225,Mackenzie Griffith,575.69,8.1,43.6,Top 20%
485,C001165,Antonio Savage,575.1800000000001,8.1,43.6,Top 20%
486,C003959,Amanda Sanchez,572.75,8.1,43.7,Top 20%
487,C003401,Elizabeth Blair,572.02,8.1,43.7,Top 20%
488,C000425,Kevin Hanna,569.57,8.1,43.8,Top 20%
489,C002545,Andrew King,569.37,8.2,43.8,Top 20%
490,C000153,Michael Garner,569.28,8.2,43.9,Top 20%
491,C000061,Crystal Lopez,567.9,8.2,43.9,Top 20%
492,C002885,Julia Mendoza,566.16,8.2,44.0,Top 20%
493,C003963,Tracy Davis,565.4,8.2,44.0,Top 20%
494,C003770,Elizabeth Miller,564.26,8.2,44.1,Top 20%
495,C003314,Jonathan Baxter,563.54,8.2,44.1,Top 20%
496,C003059,Ronnie Harvey,562.74,8.3,44.2,Top 20%
497,C000899,Elizabeth Gilbert,560.92,8.3,44.2,Top 20%
498,C003744,Stefanie Hale,560.03,8.3,44.3,Top 20%
499,C003632,Chelsea Salazar,559.62,8.3,44.3,Top 20%
500,C002740,Jeremy Robertson,558.49,8.3,44.4,Top 20%
501,C004298,Katherine Mcknight,556.74,8.4,44.4,Top 20%
502,C003850,Sherri Hernandez,556.41,8.4,44.5,Top 20%
503,C001417,Robert Morales,556.01,8.4,44.5,Top 20%
504,C000392,Lonnie Christensen,555.5,8.4,44.6,Top 20%
505,C000136,Katelyn White,555.01,8.4,44.6,Top 20%
506,C003456,William Phelps,554.95,8.4,44.7,Top 20%
507,C003488,Aaron Evans,554.93,8.4,44.7,Top 20%
508,C003043,Marcus Knox,554.3,8.5,44.8,Top 20%
509,C001629,Tammy Bailey,554.27,8.5,44.8,Top 20%
510,C001744,Susan Hernandez,553.58,8.5,44.9,Top 20%
511,C003039,Donald Smith,552.45,8.5,44.9,Top 20%
512,C004004,Ryan Gutierrez,551.78,8.5,45.0,Top 20%
513,C002095,William Williams,551.33,8.6,45.0,Top 20%
514,C004197,Christine Parsons,550.87,8.6,45.1,Top 20%
515,C003826,Heather Young,546.47,8.6,45.1,Top 20%
516,C002335,Ryan Allen,546.41,8.6,45.2,Top 20%
517,C001971,Kevin Carpenter,544.38,8.6,45.2,Top 20%
518,C001651,Susan Garcia,543.73,8.6,45.3,Top 20%
519,C003174,Jacob Hurley,543.62,8.6,45.3,Top 20%
520,C000823,James Adams,543.54,8.7,45.4,Top 20%
521,C001951,Richard Oliver,542.73,8.7,45.4,Top 20%
522,C002693,Jerry Wright,541.54,8.7,45.5,Top 20%
523,C002517,Christian Shannon,537.16,8.7,45.5,Top 20%
524,C002855,Ryan Morales,535.74,8.7,45.6,Top 20%
525,C003930,Daniel Harris,535.12,8.8,45.6,Top 20%
526,C003979,Misty Houston,533.84,8.8,45.7,Top 20%
527,C000643,Karen Nichols,532.0699999999999,8.8,45.7,Top 20%
528,C000623,Scott Blackburn,531.13,8.8,45.8,Top 20%
529,C002024,Gregory Ingram,530.06,8.8,45.8,Top 20%
530,C000937,Joseph Strickland,529.52,8.8,45.9,Top 20%
531,C003552,Shannon Hernandez,529.24,8.8,45.9,Top 20%
532,C000001,Matthew Turner,529.16,8.9,45.9,Top 20%
533,C001202,Nicholas Simpson,527.47,8.9,46.0,Top 20%
534,C000691,Theodore Cook,526.3199999999999,8.9,46.0,Top 20%
535,C002295,Erica Olsen,525.93,8.9,46.1,Top 20%
536,C002506,Bobby Young,525.38,8.9,46.1,Top 20%
537,C000282,Julie Andrade,525.34,9.0,46.2,Top 20%
538,C004746,Edward Harrison,524.31,9.0,46.2,Top 20%
539,C002642,Sean Stephens,523.53,9.0,46.3,Top 20%
540,C004313,Martin Scott,523.16,9.0,46.3,Top 20%
541,C000361,Jermaine Manning,522.4300000000001,9.0,46.4,Top 20%
542,C004394,Anna Hansen,522.4,9.0,46.4,Top 20%
543,C000103,Patricia Anderson,521.55,9.0,46.5,Top 20%
544,C002342,Cynthia Stark,520.3,9.1,46.5,Top 20%
545,C000047,Victoria Becker,520.12,9.1,46.6,Top 20%
546,C004468,Chad Schwartz,520.09,9.1,46.6,Top 20%
547,C002220,Joe Zuniga,519.42,9.1,46.7,Top 20%
548,C001594,Bobby Jones,518.45,9.1,46.7,Top 20%
549,C000112,Jenna Hardy MD,518.38,9.2,46.7,Top 20%
550,C000226,John Smith,518.3,9.2,46.8,Top 20%
551,C003175,April Duke,516.87,9.2,46.8,Top 20%
552,C000195,Tammie Rasmussen,516.54,9.2,46.9,Top 20%
553,C002412,Ryan Nichols,516.4,9.2,46.9,Top 20%
554,C002223,Tara Spencer,515.16,9.2,47.0,Top 20%
555,C004100,Sara Hubbard,514.96,9.2,47.0,Top 20%
556,C002654,Diana Murray,514.5,9.3,47.1,Top 20%
557,C000152,David Cook,512.45,9.3,47.1,Top 20%
558,C001392,Kevin Mcpherson,512.3199999999999,9.3,47.2,Top 20%
559,C001340,Elizabeth Mason,512.08,9.3,47.2,Top 20%
560,C003128,Marcia Wilkerson,511.92,9.3,47.3,Top 20%
561,C002394,Jennifer Allen PhD,511.85,9.4,47.3,Top 20%
562,C004209,James Elliott,511.25,9.4,47.3,Top 20%
563,C004699,Andrea Williams,510.55,9.4,47.4,Top 20%
564,C004418,Robert Harrison,509.87,9.4,47.4,Top 20%
565,C004674,Gary Saunders,508.9,9.4,47.5,Top 20%
566,C000016,Billy Waters,508.48,9.4,47.5,Top 20%
567,C002987,Nicole Barron,507.08,9.4,47.6,Top 20%
568,C000818,Alexis Berger,506.32,9.5,47.6,Top 20%
569,C004631,Angela Wyatt,504.71000000000004,9.5,47.7,Top 20%
570,C000109,Brandon House,504.05,9.5,47.7,Top 20%
571,C003674,Roy West,503.64,9.5,47.8,Top 20%
572,C005006,Gregory Williams MD,503.58,9.5,47.8,Top 20%
573,C001463,Debra Castillo,503.03,9.6,47.9,Top 20%
574,C001521,Jeremy Cordova,502.6,9.6,47.9,Top 20%
575,C003938,Robert Benson,501.98,9.6,47.9,Top 20%
576,C001867,Jose Dyer,501.82,9.6,48.0,Top 20%
577,C002830,Christopher Cooper,501.59,9.6,48.0,Top 20%
578,C002748,Christina Russell,498.18,9.6,48.1,Top 20%
579,C000573,Christian Flowers,498.14,9.6,48.1,Top 20%
580,C002397,Sabrina Landry,496.9,9.7,48.2,Top 20%
581,C004336,Devin Reed,496.4,9.7,48.2,Top 20%
582,C004170,Nicole Ortiz,493.23,9.7,48.3,Top 20%
583,C004421,Dustin Jackson,492.59,9.7,48.3,Top 20%
584,C004487,Craig Walker,492.19,9.7,48.3,Top 20%
585,C004411,Jason Perez,491.9,9.8,48.4,Top 20%
586,C003965,Taylor Barry,491.84000000000003,9.8,48.4,Top 20%
587,C000469,Lori Ryan,489.15,9.8,48.5,Top 20%
588,C000828,Leslie Jones,489.06,9.8,48.5,Top 20%
589,C004087,William Savage,488.92,9.8,48.6,Top 20%
590,C000123,Robert Weiss,488.68,9.8,48.6,Top 20%
591,C005091,Ashley Allen,488.07,9.8,48.7,Top 20%
592,C003216,Eddie Hall,487.15999999999997,9.9,48.7,Top 20%
593,C003510,Cassandra Bishop,486.77,9.9,48.7,Top 20%
594,C003286,Stephanie Pineda,486.39,9.9,48.8,Top 20%
595,C002522,Alisha Pope,486.01,9.9,48.8,Top 20%
596,C001303,Jordan Velazquez,482.76,9.9,48.9,Top 20%
597,C000846,Brian Davis,481.24,10.0,48.9,Top 20%
598,C004748,Juan Lee,480.07,10.0,49.0,Top 20%
599,C000688,Richard Hamilton,479.53000000000003,10.0,49.0,Top 20%
600,C004848,Deborah Guzman,479.52,10.0,49.0,Top 20%
601,C005220,David Morgan,479.05,10.0,49.1,Top 20%
602,C001599,Darren Hill,478.62,10.0,49.1,Top 20%
603,C002946,Carrie Berg,476.97,10.0,49.2,Top 20%
604,C002605,Joseph Rogers,475.89,10.1,49.2,Top 20%
605,C003994,Eric Schwartz,475.87,10.1,49.3,Top 20%
606,C003298,Virginia Bryant,475.64,10.1,49.3,Top 20%
607,C004742,Ms. Kathy Miller,474.55,10.1,49.3,Top 20%
608,C003356,Samantha Conner,474.5,10.1,49.4,Top 20%
609,C000416,William Hamilton,474.11,10.2,49.4,Top 20%
610,C005142,Amber Ali,473.9,10.2,49.5,Top 20%
611,C000292,Kelly Long,473.43,10.2,49.5,Top 20%
612,C004390,Shawn Mcmillan,473.29,10.2,49.6,Top 20%
613,C002906,Jorge Singh,472.78999999999996,10.2,49.6,Top 20%
614,C002600,Jonathan Owens,470.40999999999997,10.2,49.6,Top 20%
615,C000024,Jasmin Martinez,469.62,10.2,49.7,Top 20%
616,C002225,Elizabeth Dawson,469.34999999999997,10.3,49.7,Top 20%
617,C004332,Brenda Barnes,468.73,10.3,49.8,Top 20%
618,C003222,Sharon Rodriguez,468.03,10.3,49.8,Top 20%
619,C000608,Rachel Bailey,468.02,10.3,49.9,Top 20%
620,C004113,Laura Rhodes,467.45,10.3,49.9,Top 20%
621,C003491,John Walker,467.24,10.4,49.9,Top 20%
622,C002172,Candice West,466.66,10.4,50.0,Top 20%
623,C002366,Patricia Kaufman,465.76,10.4,50.0,Top 20%
624,C002709,Nicholas Sexton,465.71,10.4,50.1,Top 20%
625,C002707,Shawn Smith,465.33,10.4,50.1,Top 20%
626,C004564,Amanda Sawyer,464.5,10.4,50.1,Top 20%
627,C004799,Daniel Foster,462.01,10.4,50.2,Top 20%
628,C000466,Richard Smith MD,460.48,10.5,50.2,Top 20%
629,C002559,Paul Johnson,459.41,10.5,50.3,Top 20%
630,C000336,David Livingston,459.3,10.5,50.3,Top 20%
631,C001781,Kristin Wilson,459.15000000000003,10.5,50.4,Top 20%
632,C000981,Judith Wilson,458.78,10.5,50.4,Top 20%
633,C005011,Jared Martinez,458.54,10.6,50.4,Top 20%
634,C004401,Christopher Bass,455.86,10.6,50.5,Top 20%
635,C000888,Catherine Coleman,455.57,10.6,50.5,Top 20%
636,C005035,Christopher Castro,455.22,10.6,50.6,Top 20%
637,C003696,Kevin Morales,454.72,10.6,50.6,Top 20%
638,C000604,Daniel Cook,454.55,10.6,50.6,Top 20%
639,C004997,Jamie Sandoval,454.11,10.6,50.7,Top 20%
640,C004995,Claire Fowler,453.76,10.7,50.7,Top 20%
641,C002727,Steven Woodward,453.32,10.7,50.8,Top 20%
642,C000308,Joyce Lawrence,452.03,10.7,50.8,Top 20%
643,C003114,Jeffrey Robinson,451.01,10.7,50.8,Top 20%
644,C000580,Nicholas Young,450.34999999999997,10.7,50.9,Top 20%
645,C001562,Samuel Stephenson,450.19,10.8,50.9,Top 20%
646,C002402,Joshua Henderson,449.47,10.8,51.0,Top 20%
647,C000993,Hannah Dennis,449.45,10.8,51.0,Top 20%
648,C001528,Alyssa Rodriguez,449.13,10.8,51.0,Top 20%
649,C003646,Lynn Steele,448.85,10.8,51.1,Top 20%
650,C002704,Erica Miller,448.56,10.8,51.1,Top 20%
651,C003256,Paul Morse,447.84,10.8,51.2,Top 20%
652,C001759,Jaime Heath,447.78,10.9,51.2,Top 20%
653,C003379,Jessica Anderson,447.52,10.9,51.2,Top 20%
654,C005572,Michael Cannon,447.46,10.9,51.3,Top 20%
655,C000666,Christina Dennis,446.89,10.9,51.3,Top 20%
656,C004005,Anna Franklin,446.78,10.9,51.4,Top 20%
657,C001484,Mary Warren,446.73,11.0,51.4,Top 20%
658,C003728,Martin Meyer,445.92,11.0,51.5,Top 20%
659,C003067,Edward Schroeder,445.39,11.0,51.5,Top 20%
660,C003344,Cindy Potts,445.32,11.0,51.5,Top 20%
661,C000503,Robert Reed,445.28,11.0,51.6,Top 20%
662,C004028,Trevor Thompson,445.07,11.0,51.6,Top 20%
663,C003162,Sharon Harris,444.40999999999997,11.0,51.7,Top 20%
664,C000317,Bianca West,443.9,11.1,51.7,Top 20%
665,C002808,Angel Torres DDS,443.09999999999997,11.1,51.7,Top 20%
666,C004722,Anthony Allison,442.51,11.1,51.8,Top 20%
667,C003875,Reginald Lopez,441.45,11.1,51.8,Top 20%
668,C001145,Daniel Contreras,441.45,11.1,51.8,Top 20%
669,C000045,Chad West,441.36,11.2,51.9,Top 20%
670,C004464,Paul Henry,440.79,11.2,51.9,Top 20%
671,C000125,Phillip Powell Jr.,440.55,11.2,52.0,Top 20%
672,C004807,Matthew Smith,439.43,11.2,52.0,Top 20%
673,C000762,Lisa Hill,439.23,11.2,52.0,Top 20%
674,C003798,Todd Yang,438.84,11.2,52.1,Top 20%
675,C004872,Stephanie Todd,437.86,11.2,52.1,Top 20%
676,C002087,Douglas Alvarez,437.29,11.3,52.2,Top 20%
677,C000079,Amy Mccarty,437.12,11.3,52.2,Top 20%
678,C003546,Kenneth Walters,436.42,11.3,52.2,Top 20%
679,C003627,Patricia Salinas,436.16,11.3,52.3,Top 20%
680,C003731,Mark Brady,435.2,11.3,52.3,Top 20%
681,C004382,David Huber,435.01,11.4,52.4,Top 20%
682,C003563,John Hall,434.8,11.4,52.4,Top 20%
683,C004687,Jason Phillips,434.54,11.4,52.4,Top 20%
684,C001696,Danielle Hall,434.40999999999997,11.4,52.5,Top 20%
685,C000294,Beth Stark,434.26,11.4,52.5,Top 20%
686,C003211,Matthew Dennis,432.51,11.4,52.6,Top 20%
687,C001157,Todd Martin,432.33,11.4,52.6,Top 20%
688,C000538,Andrew Vance,430.87,11.5,52.6,Top 20%
689,C004168,Kristen Welch,430.67,11.5,52.7,Top 20%
690,C001765,Christy Ponce,430.51,11.5,52.7,Top 20%
691,C003517,Travis Carr,430.21,11.5,52.8,Top 20%
692,C003789,Anna Mathews,429.25,11.5,52.8,Top 20%
693,C004828,Mary Morales,428.96,11.6,52.8,Top 20%
694,C002633,Rebekah Simpson,428.35,11.6,52.9,Top 20%
695,C000897,Vanessa Beck,427.99,11.6,52.9,Top 20%
696,C002895,Thomas Brewer,427.93,11.6,52.9,Top 20%
697,C003218,Sherry Brown,426.68,11.6,53.0,Top 20%
698,C001695,Becky Lowery,425.69,11.6,53.0,Top 20%
699,C001930,David Cox,425.29,11.6,53.1,Top 20%
700,C002131,Amanda Walker,425.06,11.7,53.1,Top 20%
701,C003224,Wendy Myers,424.86,11.7,53.1,Top 20%
702,C004211,Jason Levine,424.83,11.7,53.2,Top 20%
703,C001735,Daniel Tucker,424.73,11.7,53.2,Top 20%
704,C000085,Leslie Hughes,424.48,11.7,53.3,Top 20%
705,C004187,Gavin Sanchez,423.6,11.8,53.3,Top 20%
706,C000953,Peter Berry,422.96000000000004,11.8,53.3,Top 20%
707,C003252,Tracey Pearson,422.43,11.8,53.4,Top 20%
708,C002111,Danielle Bradley,422.15999999999997,11.8,53.4,Top 20%
709,C003308,Jose Avila,421.88,11.8,53.4,Top 20%
710,C003118,Diana Daniels,421.15999999999997,11.8,53.5,Top 20%
711,C000905,Melanie Reed,421.1,11.8,53.5,Top 20%
712,C002414,Carrie Ramsey,421.05,11.9,53.6,Top 20%
713,C000032,Douglas Kelly,420.64,11.9,53.6,Top 20%
714,C005984,Jonathan Payne,420.56,11.9,53.6,Top 20%
715,C004367,Luis Butler,420.07,11.9,53.7,Top 20%
716,C005951,Susan Russell,420.02,11.9,53.7,Top 20%
717,C004588,Daniel Wilson,419.31,12.0,53.7,Top 20%
718,C004906,John Garrett,419.19,12.0,53.8,Top 20%
719,C000098,Brent Garcia,418.81,12.0,53.8,Top 20%
720,C005288,Stephanie Smith,417.36,12.0,53.9,Top 20%
721,C000805,Taylor Smith,416.8,12.0,53.9,Top 20%
722,C004826,Tonya Estes,414.55,12.0,53.9,Top 20%
723,C002814,Ruth Lynch,413.81,12.0,54.0,Top 20%
724,C004261,Kenneth Soto,413.46,12.1,54.0,Top 20%
725,C005905,Jennifer Wyatt,412.87,12.1,54.0,Top 20%
726,C001106,Beth Hale MD,412.46999999999997,12.1,54.1,Top 20%
727,C005343,William Estrada,410.92,12.1,54.1,Top 20%
728,C000366,Judy Bishop,410.89,12.1,54.2,Top 20%
729,C004185,Elizabeth Harris,410.24,12.2,54.2,Top 20%
730,C001011,Brittany Cox,410.17,12.2,54.2,Top 20%
731,C000174,Christopher Ellison,410.14,12.2,54.3,Top 20%
732,C004899,Isabel Jones,409.68,12.2,54.3,Top 20%
733,C001999,Ronald Martinez,409.67,12.2,54.3,Top 20%
734,C000217,Scott Morton,409.52,12.2,54.4,Top 20%
735,C002137,Dennis Young,409.46,12.2,54.4,Top 20%
736,C005711,Alexander Arellano IV,408.63,12.3,54.4,Top 20%
737,C003519,Erik Haynes,408.59,12.3,54.5,Top 20%
738,C004656,Mark Rogers,408.31,12.3,54.5,Top 20%
739,C001000,Mandy Barnes,407.84,12.3,54.6,Top 20%
740,C003512,Michael Sanders,407.8,12.3,54.6,Top 20%
741,C003108,Jeanette Armstrong,407.73,12.4,54.6,Top 20%
742,C001107,Elizabeth Miller,407.6,12.4,54.7,Top 20%
743,C001856,Katelyn Wheeler,407.58000000000004,12.4,54.7,Top 20%
744,C004252,Andrew Colon,407.48,12.4,54.7,Top 20%
745,C004119,Michael Smith,407.13,12.4,54.8,Top 20%
746,C000917,Brenda Allen,406.8,12.4,54.8,Top 20%
747,C004458,Caroline Newman,406.36,12.4,54.9,Top 20%
748,C000380,Kevin Davis,406.25,12.5,54.9,Top 20%
749,C002819,Michelle Baker,405.17,12.5,54.9,Top 20%
750,C003616,Cristian Wade,404.82,12.5,55.0,Top 20%
751,C000320,Sarah Walters,404.81,12.5,55.0,Top 20%
752,C000989,Michael Rush,404.5,12.5,55.0,Top 20%
753,C003098,William Elliott,404.29,12.6,55.1,Top 20%
754,C000916,Joshua Becker,403.87,12.6,55.1,Top 20%
755,C004635,Brenda Lopez,403.7,12.6,55.1,Top 20%
756,C003181,Sean Shaw,403.37,12.6,55.2,Top 20%
757,C000642,Lauren Garza,402.87,12.6,55.2,Top 20%
758,C005066,Stacey Anderson,402.81,12.6,55.3,Top 20%
759,C004797,Mary George,402.76,12.6,55.3,Top 20%
760,C003424,Caroline Nelson,402.6,12.7,55.3,Top 20%
761,C005842,Michael Eaton,402.59,12.7,55.4,Top 20%
762,C001638,Michael Cardenas,402.57,12.7,55.4,Top 20%
763,C000871,Miranda Dudley,402.53,12.7,55.4,Top 20%
764,C000978,Crystal Harris,402.3,12.7,55.5,Top 20%
765,C004279,Susan Bell,401.65999999999997,12.8,55.5,Top 20%
766,C004388,Danielle Dyer,400.52,12.8,55.5,Top 20%
767,C003682,Gary Miller,399.65,12.8,55.6,Top 20%
768,C001681,Jessica Curry MD,399.2,12.8,55.6,Top 20%
769,C005689,Ashley Morgan,397.77,12.8,55.7,Top 20%
770,C004730,Marcia Cooley,396.37,12.8,55.7,Top 20%
771,C004508,Mr. Christopher Barajas,396.32,12.8,55.7,Top 20%
772,C003470,Danielle Wallace,395.49,12.9,55.8,Top 20%
773,C003234,Michael Miller,394.95,12.9,55.8,Top 20%
774,C005720,Paul Jones,394.93,12.9,55.8,Top 20%
775,C002002,Janice Gray,394.57,12.9,55.9,Top 20%
776,C001274,Brett Wiggins,394.53,12.9,55.9,Top 20%
777,C005463,David Anderson,394.49,13.0,55.9,Top 20%
778,C003664,Abigail Kennedy,394.41,13.0,56.0,Top 20%
779,C002360,Martha Alvarado,394.03,13.0,56.0,Top 20%
780,C002667,Anthony Berry,393.41,13.0,56.0,Top 20%
781,C002771,Mary Jones,392.91,13.0,56.1,Top 20%
782,C000331,Judy Blevins,392.81,13.0,56.1,Top 20%
783,C002652,Emma Fox,392.55,13.0,56.1,Top 20%
784,C001100,Kimberly Larsen,392.5,13.1,56.2,Top 20%
785,C004547,Amy Stanton,391.93,13.1,56.2,Top 20%
786,C002765,Sheila Brown,391.77,13.1,56.3,Top 20%
787,C005816,David Morris,390.65,13.1,56.3,Top 20%
788,C005198,Kristine Johnson,390.47,13.1,56.3,Top 20%
789,C005526,Mr. Jonathan Mason,389.85,13.2,56.4,Top 20%
790,C004130,Roger Aguirre,389.40999999999997,13.2,56.4,Top 20%
791,C004306,William Ruiz,388.51,13.2,56.4,Top 20%
792,C002421,Thomas Fitzgerald,388.17,13.2,56.5,Top 20%
793,C004412,Richard Stark,388.14,13.2,56.5,Top 20%
794,C000959,Ashlee Acosta,387.94,13.2,56.5,Top 20%
795,C001069,Noah Johnson,387.22,13.2,56.6,Top 20%
796,C001020,Jeanette Park,386.86,13.3,56.6,Top 20%
797,C000349,Tiffany Thompson,385.38,13.3,56.6,Top 20%
798,C005088,Nicole Brown MD,384.62,13.3,56.7,Top 20%
799,C005611,Keith Weber,384.18,13.3,56.7,Top 20%
800,C000443,April Webb,384.14,13.3,56.7,Top 20%
801,C000925,Cynthia Garcia,383.59,13.4,56.8,Top 20%
802,C002703,Daniel Watson,383.45,13.4,56.8,Top 20%
803,C000709,Alexis Harvey,383.24,13.4,56.8,Top 20%
804,C000298,Carrie Boyd,383.06,13.4,56.9,Top 20%
805,C005473,Sherri Ortiz,381.57,13.4,56.9,Top 20%
806,C004513,Stephen Hawkins,381.24,13.4,56.9,Top 20%
807,C005229,Nichole Williams,381.18,13.4,57.0,Top 20%
808,C000388,John Schmidt,380.65,13.5,57.0,Top 20%
809,C000667,Barry Harris,379.96999999999997,13.5,57.1,Top 20%
810,C005272,Shannon Warren,379.84,13.5,57.1,Top 20%
811,C004612,Miguel Robertson,379.56,13.5,57.1,Top 20%
812,C002564,Justin Jackson,379.5,13.5,57.2,Top 20%
813,C004400,Daniel Nelson,379.32,13.6,57.2,Top 20%
814,C004033,James Jackson,379.32,13.6,57.2,Top 20%
815,C002933,Jacqueline Sanders,378.72,13.6,57.3,Top 20%
816,C005475,Heather Delgado,378.13,13.6,57.3,Top 20%
817,C004834,Lori Grant,377.55,13.6,57.3,Top 20%
818,C005636,Samuel Padilla,377.38,13.6,57.4,Top 20%
819,C004644,Christine Bishop,377.1,13.6,57.4,Top 20%
820,C000764,Kevin Rogers,377.02,13.7,57.4,Top 20%
821,C005081,Phillip Roth,376.72,13.7,57.5,Top 20%
822,C000131,Ryan Holder,375.74,13.7,57.5,Top 20%
823,C000755,Scott Harris,374.77,13.7,57.5,Top 20%
824,C005982,Jennifer Williams,374.53000000000003,13.7,57.6,Top 20%
825,C003987,Dana Morgan,374.37,13.8,57.6,Top 20%
826,C000430,Jennifer Walker,373.72,13.8,57.6,Top 20%
827,C005729,Rachel Browning,373.57,13.8,57.7,Top 20%
828,C002616,Kelly Martin,373.48,13.8,57.7,Top 20%
829,C002547,Natalie White,372.33,13.8,57.7,Top 20%
830,C004361,Amber Stephenson,371.96,13.8,57.8,Top 20%
831,C000783,Marvin Sherman,371.93,13.8,57.8,Top 20%
832,C000270,Madeline Harvey,371.84999999999997,13.9,57.8,Top 20%
833,C005985,Michael Ramirez,371.76,13.9,57.9,Top 20%
834,C005768,Nancy Fox,371.03,13.9,57.9,Top 20%
835,C005815,Raymond Kelley,371.02,13.9,57.9,Top 20%
836,C000161,Joanna Morris,370.48,13.9,58.0,Top 20%
837,C005547,Timothy Smith,370.24,14.0,58.0,Top 20%
838,C005028,Michael Russell,369.92,14.0,58.0,Top 20%
839,C004732,Amy Williams,369.75,14.0,58.1,Top 20%
840,C005541,Amy Medina,369.32,14.0,58.1,Top 20%
841,C003543,Lauren Anderson,369.2,14.0,58.1,Top 20%
842,C005719,Anthony Dodson,368.97,14.0,58.2,Top 20%
843,C003638,Teresa White,368.75,14.0,58.2,Top 20%
844,C004086,Austin Edwards,368.58,14.1,58.2,Top 20%
845,C000914,Michelle Romero,368.12,14.1,58.3,Top 20%
846,C001277,Debra Hess,368.05,14.1,58.3,Top 20%
